state,input
"[-8.938,-807.736,53.478,-159.157]","[0.000]"
"[-10.415,-669.951,53.161,-155.624]","[0.000]"
"[-11.610,-524.890,52.868,-135.688]","[0.000]"
"[-12.510,-375.719,52.625,-105.553]","[0.000]"
"[-13.112,-226.687,52.452,-66.186]","[0.000]"
"[-13.419,-80.095,52.362,-23.597]","[0.000]"
"[-13.438,60.917,52.358,19.497]","[0.000]"
"[-3.035,285.215,54.260,18.765]","[0.000]"
"[-2.465,285.020,54.294,15.253]","[0.000]"
"[-1.902,278.016,54.321,11.342]","[0.000]"
"[-1.359,264.682,54.340,7.894]","[0.000]"
"[-0.849,245.644,54.352,4.336]","[0.000]"
"[-0.382,221.611,54.358,2.012]","[0.000]"
"[0.033,193.414,54.360,-0.461]","[0.000]"
"[0.389,161.920,54.358,-1.249]","[0.000]"
"[0.678,128.037,54.355,-2.158]","[0.000]"
"[0.899,92.704,54.351,-1.630]","[0.000]"
"[1.049,56.803,54.347,-1.501]","[0.000]"
"[1.127,21.248,54.346,-0.324]","[0.000]"
"[1.135,-13.178,54.346,0.192]","[0.000]"
"[1.076,-45.669,54.347,1.235]","[0.000]"
"[0.954,-75.588,54.350,1.515]","[0.000]"
"[0.776,-102.308,54.353,1.834]","[0.000]"
"[0.549,-125.373,54.357,1.528]","[0.000]"
"[0.279,-144.375,54.359,0.909]","[0.000]"
"[-0.025,-159.071,54.360,0.015]","[0.000]"
"[-0.353,-169.284,54.358,-1.535]","[0.000]"
"[-0.697,-175.007,54.355,-2.482]","[0.000]"
"[-1.049,-176.271,54.348,-4.305]","[0.000]"
"[-1.398,-173.307,54.338,-5.041]","[0.000]"
"[-1.738,-166.314,54.327,-6.581]","[0.000]"
"[-2.060,-155.740,54.313,-6.719]","[0.000]"
"[-2.358,-141.898,54.299,-7.544]","[0.000]"
"[-2.625,-125.397,54.285,-6.908]","[0.000]"
"[-2.858,-106.624,54.271,-6.836]","[0.000]"
"[-3.051,-86.270,54.258,-5.512]","[0.000]"
"[-3.202,-64.756,54.248,-4.638]","[0.000]"
"[4.305,362.364,54.155,-34.130]","[0.000]"
"[4.938,270.132,54.091,-29.039]","[0.000]"
"[5.384,176.049,54.041,-20.474]","[0.000]"
"[5.642,82.362,54.011,-10.089]","[0.000]"
"[5.716,-8.761,54.002,1.551]","[0.000]"
"[5.612,-95.532,54.015,11.691]","[0.000]"
"[5.340,-176.008,54.048,21.071]","[0.000]"
"[4.915,-248.883,54.096,26.518]","[0.000]"
"[4.354,-312.520,54.153,30.181]","[0.000]"
"[3.675,-366.096,54.213,28.982]","[0.000]"
"[2.901,-408.450,54.268,26.226]","[0.000]"
"[2.053,-439.266,54.314,19.233]","[0.000]"
"[1.155,-458.044,54.345,11.894]","[0.000]"
"[0.232,-464.992,54.359,2.055]","[0.000]"
"[-0.693,-460.352,54.354,-7.125]","[0.000]"
"[-1.598,-444.837,54.331,-15.634]","[0.000]"
"[-2.463,-419.320,54.293,-22.634]","[0.000]"
"[-3.267,-384.978,54.243,-27.349]","[0.000]"
"[-3.995,-343.047,54.185,-30.011]","[0.000]"
"[-4.633,-295.030,54.125,-29.602]","[0.000]"
"[-5.171,-242.277,54.067,-27.479]","[0.000]"
"[-5.600,-186.447,54.017,-22.467]","[0.000]"
"[-5.915,-128.803,53.978,-16.773]","[0.000]"
"[-6.115,-71.015,53.952,-9.086]","[0.000]"
"[-6.200,-14.146,53.941,-2.027]","[0.000]"
"[-6.174,40.252,53.944,5.842]","[0.000]"
"[-6.043,91.349,53.962,11.958]","[0.000]"
"[-5.814,137.824,53.992,17.840]","[0.000]"
"[-5.497,179.087,54.032,21.375]","[0.000]"
"[-5.104,214.151,54.077,24.051]","[0.000]"
"[-0.763,-41.441,54.354,-0.457]","[0.000]"
"[-0.854,-49.743,54.352,-1.186]","[0.000]"
"[-0.961,-56.510,54.350,-0.934]","[0.000]"
"[-1.079,-61.580,54.347,-1.707]","[0.000]"
"[-1.205,-64.989,54.344,-1.473]","[0.000]"
"[-1.337,-66.651,54.340,-2.165]","[0.000]"
"[-1.471,-66.693,54.336,-1.948]","[0.000]"
"[-1.602,-65.105,54.332,-2.430]","[0.000]"
"[-1.730,-62.081,54.327,-2.221]","[0.000]"
"[-1.850,-57.688,54.323,-2.395]","[0.000]"
"[-1.960,-52.157,54.318,-2.193]","[0.000]"
"[-2.057,-45.621,54.314,-2.018]","[0.000]"
"[-2.141,-38.320,54.310,-1.845]","[0.000]"
"[-2.210,-30.443,54.307,-1.347]","[0.000]"
"[-2.263,-22.204,54.304,-1.235]","[0.000]"
"[-2.299,-13.835,54.302,-0.498]","[0.000]"
"[-2.319,-5.502,54.301,-0.484]","[0.000]"
"[-2.322,2.544,54.301,0.374]","[0.000]"
"[-2.309,10.193,54.302,0.267]","[0.000]"
"[-2.282,17.205,54.303,1.120]","[0.000]"
"[-2.241,23.528,54.305,0.896]","[0.000]"
"[-2.189,28.955,54.308,1.629]","[0.000]"
"[-2.126,33.486,54.311,1.324]","[0.000]"
"[-2.056,36.974,54.314,1.858]","[0.000]"
"[-1.980,39.457,54.317,1.530]","[0.000]"
"[-1.899,40.861,54.321,1.820]","[0.000]"
"[-1.817,41.249,54.324,1.540]","[0.000]"
"[-1.736,40.629,54.327,1.578]","[0.000]"
"[-1.656,39.077,54.330,1.407]","[0.000]"
"[-1.580,36.673,54.333,1.212]","[0.000]"
"[-2.890,420.807,54.270,25.522]","[0.000]"
"[-2.058,411.007,54.314,18.530]","[0.000]"
"[-1.255,392.052,54.343,10.910]","[0.000]"
"[-0.499,364.354,54.357,2.987]","[0.000]"
"[0.195,329.248,54.359,-0.240]","[0.000]"
"[0.812,287.827,54.352,-7.153]","[0.000]"
"[1.341,241.617,54.340,-4.825]","[0.000]"
"[1.774,191.590,54.324,-10.137]","[0.000]"
"[2.105,139.727,54.311,-3.457]","[0.000]"
"[2.332,86.514,54.300,-7.478]","[0.000]"
"[2.452,34.327,54.294,1.393]","[0.000]"
"[2.470,-16.888,54.293,-2.153]","[0.000]"
"[2.388,-64.646,54.297,6.407]","[0.000]"
"[2.214,-109.331,54.306,2.614]","[0.000]"
"[1.956,-148.760,54.318,8.787]","[0.000]"
"[1.624,-183.365,54.331,4.573]","[0.000]"
"[1.229,-211.611,54.343,7.204]","[0.000]"
"[0.783,-233.820,54.353,3.096]","[0.000]"
"[0.300,-249.228,54.359,2.079]","[0.000]"
"[-0.207,-258.082,54.360,-1.060]","[0.000]"
"[-0.726,-260.282,54.354,-4.967]","[0.000]"
"[-1.242,-256.282,54.343,-5.660]","[0.000]"
"[-1.745,-246.166,54.326,-11.236]","[0.000]"
"[-2.222,-230.943,54.306,-8.896]","[0.000]"
"[-2.663,-210.506,54.282,-14.878]","[0.000]"
"[-3.061,-186.615,54.258,-9.471]","[0.000]"
"[-3.406,-158.668,54.233,-14.873]","[0.000]"
"[-3.694,-129.182,54.211,-7.143]","[0.000]"
"[-3.920,-97.001,54.192,-11.412]","[0.000]"
"[-4.083,-65.144,54.178,-2.695]","[0.000]"
"[-2.350,49.220,54.300,-0.453]","[0.000]"
"[-2.247,54.145,54.305,5.776]","[0.000]"
"[-2.135,58.212,54.310,-0.474]","[0.000]"
"[-2.017,60.055,54.316,5.757]","[0.000]"
"[-1.896,61.014,54.321,-0.454]","[0.000]"
"[-1.775,59.899,54.325,5.023]","[0.000]"
"[-1.657,57.930,54.330,-0.285]","[0.000]"
"[-1.545,54.235,54.334,3.767]","[0.000]"
"[-1.441,49.782,54.338,0.095]","[0.000]"
"[-1.347,44.080,54.340,2.218]","[0.000]"
"[-1.265,37.784,54.343,0.672]","[0.000]"
"[-1.197,30.777,54.344,0.589]","[0.000]"
"[-1.143,23.394,54.346,1.356]","[0.000]"
"[-1.104,15.840,54.346,-0.941]","[0.000]"
"[-1.080,8.157,54.347,2.003]","[0.000]"
"[-1.071,0.800,54.347,-2.234]","[0.000]"
"[-1.077,-6.445,54.347,2.453]","[0.000]"
"[-1.096,-12.943,54.347,-3.192]","[0.000]"
"[-1.128,-19.124,54.346,2.581]","[0.000]"
"[-1.172,-24.236,54.345,-3.749]","[0.000]"
"[-1.225,-28.883,54.344,2.319]","[0.000]"
"[-1.286,-32.262,54.342,-3.863]","[0.000]"
"[-1.354,-35.084,54.340,1.683]","[0.000]"
"[-1.425,-36.579,54.338,-3.530]","[0.000]"
"[-1.499,-37.475,54.335,0.759]","[0.000]"
"[-1.574,-37.132,54.333,-2.783]","[0.000]"
"[-1.648,-36.176,54.330,-0.314]","[0.000]"
"[-1.718,-34.214,54.328,-1.703]","[0.000]"
"[-1.784,-31.642,54.325,-1.377]","[0.000]"
"[-1.844,-28.412,54.323,-0.419]","[0.000]"
"[-3.274,139.372,54.243,9.316]","[0.000]"
"[-2.985,150.324,54.264,10.922]","[0.000]"
"[-2.677,157.392,54.282,7.471]","[0.000]"
"[-2.360,160.078,54.300,10.334]","[0.000]"
"[-2.041,159.233,54.315,4.521]","[0.000]"
"[-1.727,154.189,54.328,8.601]","[0.000]"
"[-1.427,146.167,54.338,1.478]","[0.000]"
"[-1.146,134.597,54.346,6.493]","[0.000]"
"[-0.891,120.754,54.351,-0.824]","[0.000]"
"[-0.666,104.344,54.355,4.564]","[0.000]"
"[-0.475,86.485,54.358,-1.960]","[0.000]"
"[-0.322,67.194,54.359,3.030]","[0.000]"
"[-0.207,47.350,54.360,-1.962]","[0.000]"
"[-0.133,27.205,54.360,1.808]","[0.000]"
"[-0.098,7.413,54.360,-1.204]","[0.000]"
"[-0.103,-11.669,54.360,0.644]","[0.000]"
"[-0.144,-29.571,54.360,-0.203]","[0.000]"
"[-0.219,-45.935,54.359,-0.699]","[0.000]"
"[-0.326,-60.465,54.359,0.586]","[0.000]"
"[-0.459,-72.838,54.357,-2.296]","[0.000]"
"[-0.615,-82.979,54.356,0.901]","[0.000]"
"[-0.789,-90.554,54.353,-4.008]","[0.000]"
"[-0.975,-95.796,54.350,0.714]","[0.000]"
"[-1.169,-98.276,54.345,-5.513]","[0.000]"
"[-1.366,-98.609,54.340,0.188]","[0.000]"
"[-1.561,-96.207,54.333,-6.436]","[0.000]"
"[-1.750,-92.062,54.326,-0.427]","[0.000]"
"[-1.927,-85.442,54.319,-6.483]","[0.000]"
"[-2.090,-77.606,54.312,-0.905]","[0.000]"
"[-2.236,-67.783,54.306,-5.546]","[0.000]"
"[-1.506,-11.277,54.336,-1.039]","[0.000]"
"[-1.530,-12.584,54.334,-0.318]","[0.000]"
"[-1.556,-13.470,54.334,0.011]","[0.000]"
"[-1.583,-13.971,54.332,-1.504]","[0.000]"
"[-1.612,-14.223,54.332,1.042]","[0.000]"
"[-1.640,-13.933,54.330,-2.507]","[0.000]"
"[-1.667,-13.596,54.330,1.918]","[0.000]"
"[-1.694,-12.605,54.329,-3.196]","[0.000]"
"[-1.718,-11.769,54.328,2.523]","[0.000]"
"[-1.740,-10.230,54.327,-3.480]","[0.000]"
"[-1.760,-9.017,54.326,2.777]","[0.000]"
"[-1.776,-7.126,54.326,-3.319]","[0.000]"
"[-1.789,-5.675,54.325,2.648]","[0.000]"
"[-1.798,-3.647,54.325,-2.737]","[0.000]"
"[-1.804,-2.102,54.324,2.155]","[0.000]"
"[-1.806,-0.152,54.325,-1.807]","[0.000]"
"[-1.805,1.352,54.324,1.364]","[0.000]"
"[-1.801,3.038,54.325,-0.652]","[0.000]"
"[-1.794,4.378,54.325,0.382]","[0.000]"
"[-1.784,5.656,54.325,0.581]","[0.000]"
"[-1.771,6.735,54.325,-0.657]","[0.000]"
"[-1.757,7.515,54.327,1.733]","[0.000]"
"[-1.742,8.262,54.327,-1.611]","[0.000]"
"[-1.725,8.515,54.328,2.660]","[0.000]"
"[-1.708,8.893,54.328,-2.348]","[0.000]"
"[-1.690,8.644,54.329,3.245]","[0.000]"
"[-1.673,8.648,54.329,-2.765]","[0.000]"
"[-1.656,7.971,54.330,3.417]","[0.000]"
"[-1.641,7.628,54.331,-2.804]","[0.000]"
"[-1.627,6.631,54.331,3.155]","[0.000]"
"[-3.653,241.244,54.215,16.995]","[0.000]"
"[-3.161,250.557,54.251,18.670]","[0.000]"
"[-2.656,254.216,54.284,14.171]","[0.000]"
"[-2.151,251.163,54.309,11.265]","[0.000]"
"[-1.658,242.413,54.331,10.066]","[0.000]"
"[-1.187,228.286,54.344,3.602]","[0.000]"
"[-0.750,209.222,54.354,6.448]","[0.000]"
"[-0.354,186.223,54.358,-2.337]","[0.000]"
"[-0.008,159.680,54.360,4.300]","[0.000]"
"[0.282,130.666,54.359,-5.672]","[0.000]"
"[0.512,99.924,54.357,3.918]","[0.000]"
"[0.680,68.112,54.355,-6.207]","[0.000]"
"[0.785,36.383,54.353,4.485]","[0.000]"
"[0.826,4.984,54.352,-4.943]","[0.000]"
"[0.806,-24.757,54.352,4.920]","[0.000]"
"[0.729,-52.840,54.354,-3.039]","[0.000]"
"[0.598,-78.085,54.355,4.281]","[0.000]"
"[0.419,-100.530,54.358,-1.480]","[0.000]"
"[0.199,-119.377,54.359,2.138]","[0.000]"
"[-0.055,-134.583,54.360,-0.797]","[0.000]"
"[-0.335,-145.839,54.358,-1.447]","[0.000]"
"[-0.635,-153.183,54.356,-0.873]","[0.000]"
"[-0.944,-156.410,54.350,-5.421]","[0.000]"
"[-1.257,-155.973,54.343,-1.289]","[0.000]"
"[-1.564,-151.505,54.333,-8.907]","[0.000]"
"[-1.860,-144.137,54.322,-1.510]","[0.000]"
"[-2.137,-133.007,54.310,-10.982]","[0.000]"
"[-2.390,-120.100,54.297,-1.151]","[0.000]"
"[-2.615,-103.904,54.285,-11.118]","[0.000]"
"[-2.806,-87.187,54.274,-0.134]","[0.000]"
"[-2.049,-37.846,54.314,0.414]","[0.000]"
"[-2.118,-30.893,54.311,-2.623]","[0.000]"
"[-2.172,-23.860,54.308,-0.846]","[0.000]"
"[-2.213,-16.425,54.307,-0.119]","[0.000]"
"[-2.238,-8.923,54.305,-2.009]","[0.000]"
"[-2.249,-1.768,54.305,2.367]","[0.000]"
"[-2.245,5.495,54.305,-2.954]","[0.000]"
"[-2.228,11.719,54.306,4.479]","[0.000]"
"[-2.199,18.101,54.307,-3.580]","[0.000]"
"[-2.158,22.910,54.309,5.930]","[0.000]"
"[-2.107,27.891,54.311,-3.808]","[0.000]"
"[-2.048,30.988,54.314,6.543]","[0.000]"
"[-1.983,34.212,54.317,-3.583]","[0.000]"
"[-1.913,35.492,54.320,6.271]","[0.000]"
"[-1.841,36.797,54.323,-2.895]","[0.000]"
"[-1.768,36.326,54.326,5.196]","[0.000]"
"[-1.696,35.748,54.329,-1.787]","[0.000]"
"[-1.627,33.742,54.331,3.501]","[0.000]"
"[-1.562,31.496,54.334,-0.367]","[0.000]"
"[-1.502,28.284,54.335,1.438]","[0.000]"
"[-1.449,24.727,54.337,1.197]","[0.000]"
"[-1.404,20.713,54.338,-0.710]","[0.000]"
"[-1.367,16.297,54.340,2.698]","[0.000]"
"[-1.339,11.919,54.340,-2.671]","[0.000]"
"[-1.320,7.134,54.341,3.918]","[0.000]"
"[-1.310,2.827,54.341,-4.212]","[0.000]"
"[-1.309,-1.852,54.341,4.665]","[0.000]"
"[-1.317,-5.697,54.341,-5.159]","[0.000]"
"[-1.332,-9.846,54.341,4.810]","[0.000]"
"[-1.355,-12.917,54.340,-5.416]","[0.000]"
"[-2.866,69.542,54.271,5.385]","[0.000]"
"[-2.717,79.841,54.279,2.788]","[0.000]"
"[-2.550,87.455,54.290,7.621]","[0.000]"
"[-2.369,93.155,54.299,1.287]","[0.000]"
"[-2.180,95.710,54.309,8.670]","[0.000]"
"[-1.988,96.650,54.317,-0.452]","[0.000]"
"[-1.797,94.412,54.325,8.643]","[0.000]"
"[-1.612,90.887,54.332,-1.952]","[0.000]"
"[-1.437,84.535,54.337,7.765]","[0.000]"
"[-1.275,77.242,54.342,-2.824]","[0.000]"
"[-1.130,67.756,54.346,6.285]","[0.000]"
"[-1.005,57.702,54.349,-2.876]","[0.000]"
"[-0.901,46.241,54.351,4.409]","[0.000]"
"[-0.820,34.617,54.353,-2.148]","[0.000]"
"[-0.763,22.404,54.353,2.298]","[0.000]"
"[-0.730,10.443,54.355,-0.869]","[0.000]"
"[-0.721,-1.340,54.354,0.076]","[0.000]"
"[-0.735,-12.491,54.355,0.630]","[0.000]"
"[-0.771,-22.801,54.353,-2.130]","[0.000]"
"[-0.826,-32.190,54.353,2.008]","[0.000]"
"[-0.898,-40.194,54.351,-4.150]","[0.000]"
"[-0.985,-47.135,54.350,2.995]","[0.000]"
"[-1.085,-52.278,54.347,-5.777]","[0.000]"
"[-1.194,-56.380,54.344,3.434]","[0.000]"
"[-1.309,-58.422,54.341,-6.782]","[0.000]"
"[-1.427,-59.584,54.338,3.292]","[0.000]"
"[-1.545,-58.606,54.334,-6.984]","[0.000]"
"[-1.661,-56.993,54.330,2.645]","[0.000]"
"[-1.771,-53.367,54.326,-6.302]","[0.000]"
"[-1.874,-49.361,54.321,1.631]","[0.000]"
"[-1.645,12.518,54.331,3.888]","[0.000]"
"[-1.620,11.785,54.331,-3.650]","[0.000]"
"[-1.598,10.237,54.332,4.907]","[0.000]"
"[-1.579,9.171,54.333,-4.573]","[0.000]"
"[-1.563,7.226,54.333,5.304]","[0.000]"
"[-1.550,5.948,54.334,-4.863]","[0.000]"
"[-1.540,3.831,54.334,5.024]","[0.000]"
"[-1.534,2.467,54.334,-4.486]","[0.000]"
"[-1.531,0.401,54.334,4.098]","[0.000]"
"[-1.532,-0.929,54.335,-3.499]","[0.000]"
"[-1.535,-2.742,54.334,2.641]","[0.000]"
"[-1.542,-3.935,54.334,-2.041]","[0.000]"
"[-1.552,-5.334,54.333,0.838]","[0.000]"
"[-1.563,-6.309,54.334,-0.312]","[0.000]"
"[-1.577,-7.185,54.332,-1.077]","[0.000]"
"[-1.592,-7.891,54.333,1.455]","[0.000]"
"[-1.608,-8.193,54.331,-2.857]","[0.000]"
"[-1.625,-8.603,54.331,3.021]","[0.000]"
"[-1.642,-8.343,54.330,-4.269]","[0.000]"
"[-1.659,-8.457,54.330,4.178]","[0.000]"
"[-1.675,-7.703,54.329,-5.128]","[0.000]"
"[-1.691,-7.540,54.329,4.773]","[0.000]"
"[-1.705,-6.409,54.328,-5.321]","[0.000]"
"[-1.717,-6.001,54.328,4.726]","[0.000]"
"[-1.728,-4.644,54.328,-4.824]","[0.000]"
"[-1.737,-4.036,54.327,4.045]","[0.000]"
"[-1.743,-2.616,54.327,-3.701]","[0.000]"
"[-1.748,-1.862,54.326,2.820]","[0.000]"
"[-1.750,-0.538,54.327,-2.101]","[0.000]"
"[-1.751,0.301,54.326,1.216]","[0.000]"
"[13.123,-1031.650,52.459,306.361]","[0.000]"
"[10.934,-1157.490,53.052,283.118]","[0.000]"
"[8.525,-1251.180,53.570,233.370]","[0.000]"
"[5.964,-1308.980,53.977,171.701]","[0.000]"
"[3.323,-1330.700,54.242,92.810]","[0.000]"
"[0.677,-1315.130,54.355,21.308]","[0.000]"
"[-1.904,-1265.220,54.317,-57.709]","[0.000]"
"[-4.355,-1184.490,54.148,-109.338]","[0.000]"
"[-6.616,-1076.210,53.876,-160.901]","[0.000]"
"[-8.641,-948.742,53.535,-177.360]","[0.000]"
"[-10.392,-803.072,53.165,-189.374]","[0.000]"
"[-11.845,-649.969,52.804,-169.263]","[0.000]"
"[-12.982,-488.051,52.487,-145.129]","[0.000]"
"[-13.798,-327.392,52.241,-99.874]","[0.000]"
"[-14.291,-165.885,52.086,-54.346]","[0.000]"
"[-14.468,-10.947,52.029,-1.910]","[0.000]"
"[-14.341,138.240,52.074,46.245]","[0.000]"
"[-13.925,277.412,52.209,88.205]","[0.000]"
"[-13.243,404.868,52.421,123.206]","[0.000]"
"[-12.320,519.244,52.688,142.735]","[0.000]"
"[-11.184,616.349,52.989,156.381]","[0.000]"
"[-9.871,697.337,53.296,150.132]","[0.000]"
"[-8.417,756.723,53.590,143.133]","[0.000]"
"[-6.863,797.674,53.850,116.301]","[0.000]"
"[-5.250,815.239,54.063,96.397]","[0.000]"
"[-3.621,813.728,54.219,59.907]","[0.000]"
"[-2.016,790.389,54.317,37.768]","[0.000]"
"[-0.476,749.513,54.358,3.835]","[0.000]"
"[0.964,691.282,54.348,-12.292]","[0.000]"
"[2.275,619.065,54.301,-33.610]","[0.000]"
"[-2.066,-471.559,54.312,-19.043]","[0.000]"
"[-2.976,-438.658,54.262,-30.333]","[0.000]"
"[-3.812,-397.144,54.200,-31.787]","[0.000]"
"[-4.557,-347.817,54.133,-35.181]","[0.000]"
"[-5.198,-292.880,54.064,-33.181]","[0.000]"
"[-5.724,-233.632,54.002,-28.494]","[0.000]"
"[-6.130,-171.568,53.949,-24.096]","[0.000]"
"[-6.410,-108.963,53.911,-13.346]","[0.000]"
"[-6.565,-45.969,53.889,-8.696]","[0.000]"
"[-6.597,14.010,53.885,4.875]","[0.000]"
"[-6.511,72.283,53.898,7.477]","[0.000]"
"[-6.315,124.582,53.926,20.570]","[0.000]"
"[-6.017,173.343,53.966,19.571]","[0.000]"
"[-5.630,214.032,54.016,29.746]","[0.000]"
"[-5.166,249.623,54.070,24.892]","[0.000]"
"[-4.641,276.054,54.126,31.002]","[0.000]"
"[-4.068,296.231,54.181,23.400]","[0.000]"
"[-3.465,307.184,54.230,25.527]","[0.000]"
"[-2.847,311.320,54.273,17.221]","[0.000]"
"[-2.228,307.063,54.306,16.251]","[0.000]"
"[-1.625,296.175,54.332,9.511]","[0.000]"
"[-1.051,278.373,54.348,6.586]","[0.000]"
"[-0.518,254.909,54.357,3.167]","[0.000]"
"[-0.036,226.391,54.360,-0.830]","[0.000]"
"[0.384,193.812,54.358,-0.308]","[0.000]"
"[0.736,158.094,54.353,-4.549]","[0.000]"
"[1.014,120.371,54.348,-0.290]","[0.000]"
"[1.216,81.405,54.343,-4.947]","[0.000]"
"[1.340,42.545,54.340,1.837]","[0.000]"
"[1.386,4.205,54.338,-3.349]","[0.000]"
"[1.260,-66.350,54.342,-1.421]","[0.000]"
"[1.096,-97.075,54.346,5.502]","[0.000]"
"[0.875,-124.380,54.351,-0.468]","[0.000]"
"[0.603,-147.214,54.356,4.528]","[0.000]"
"[0.290,-165.670,54.359,-1.007]","[0.000]"
"[-0.055,-179.239,54.360,1.416]","[0.000]"
"[-0.422,-187.931,54.358,-2.912]","[0.000]"
"[-0.802,-191.735,54.352,-2.856]","[0.000]"
"[-1.184,-190.788,54.345,-4.878]","[0.000]"
"[-1.560,-185.315,54.333,-7.013]","[0.000]"
"[-1.922,-175.773,54.320,-6.084]","[0.000]"
"[-2.260,-162.306,54.304,-9.817]","[0.000]"
"[-2.568,-145.929,54.288,-5.835]","[0.000]"
"[-2.841,-126.388,54.272,-10.521]","[0.000]"
"[-3.072,-105.385,54.257,-3.987]","[0.000]"
"[-3.260,-82.100,54.244,-9.046]","[0.000]"
"[-3.401,-58.854,54.234,-0.969]","[0.000]"
"[-3.494,-34.312,54.227,-5.920]","[0.000]"
"[-3.540,-11.144,54.223,2.407]","[0.000]"
"[-3.539,12.262,54.224,-2.025]","[0.000]"
"[-3.494,33.277,54.227,5.245]","[0.000]"
"[-3.407,53.465,54.234,1.716]","[0.000]"
"[-3.283,70.639,54.243,6.858]","[0.000]"
"[-3.126,86.013,54.254,4.613]","[0.000]"
"[-2.942,98.139,54.266,6.958]","[0.000]"
"[-2.737,107.702,54.279,6.346]","[0.000]"
"[-2.515,114.113,54.291,5.697]","[0.000]"
"[-2.283,117.515,54.304,6.956]","[0.000]"
"[-2.048,118.104,54.314,3.569]","[0.000]"
"[-1.814,115.615,54.325,6.727]","[0.000]"
"[-1.001,82.442,54.349,5.110]","[0.000]"
"[-0.848,69.887,54.352,-2.061]","[0.000]"
"[-0.723,55.934,54.354,4.140]","[0.000]"
"[-0.625,41.579,54.356,-2.505]","[0.000]"
"[-0.557,26.667,54.356,3.097]","[0.000]"
"[-0.518,12.010,54.357,-2.256]","[0.000]"
"[-0.509,-2.406,54.357,1.894]","[0.000]"
"[-0.527,-15.973,54.357,-1.585]","[0.000]"
"[-0.572,-28.617,54.356,0.460]","[0.000]"
"[-0.641,-39.937,54.356,-0.788]","[0.000]"
"[-0.730,-49.797,54.354,-1.186]","[0.000]"
"[-0.838,-58.040,54.352,-0.088]","[0.000]"
"[-0.961,-64.441,54.349,-2.902]","[0.000]"
"[-1.095,-69.147,54.347,0.399]","[0.000]"
"[-1.236,-71.786,54.343,-4.437]","[0.000]"
"[-1.380,-72.871,54.339,0.660]","[0.000]"
"[-1.525,-71.819,54.334,-5.506]","[0.000]"
"[-1.667,-69.535,54.330,0.750]","[0.000]"
"[-1.801,-65.209,54.325,-5.878]","[0.000]"
"[-1.927,-60.084,54.319,0.740]","[0.000]"
"[-2.040,-53.184,54.315,-5.440]","[0.000]"
"[-2.139,-45.941,54.310,0.674]","[0.000]"
"[-2.223,-37.355,54.306,-4.235]","[0.000]"
"[-2.289,-28.832,54.303,0.556]","[0.000]"
"[-2.337,-19.534,54.301,-2.449]","[0.000]"
"[-2.368,-10.602,54.299,0.362]","[0.000]"
"[-2.380,-1.543,54.298,-0.372]","[0.000]"
"[-2.375,6.965,54.298,0.063]","[0.000]"
"[-2.353,14.952,54.300,1.676]","[0.000]"
"[-2.316,22.306,54.301,-0.340]","[0.000]"
"[-1.195,-436.215,54.344,-9.214]","[0.000]"
"[-2.047,-415.978,54.313,-20.881]","[0.000]"
"[-2.850,-386.997,54.270,-22.012]","[0.000]"
"[-3.587,-349.717,54.219,-29.192]","[0.000]"
"[-4.243,-306.402,54.163,-26.771]","[0.000]"
"[-4.807,-257.362,54.107,-28.139]","[0.000]"
"[-5.269,-205.117,54.056,-22.686]","[0.000]"
"[-5.625,-150.125,54.015,-18.747]","[0.000]"
"[-5.870,-94.518,53.984,-11.995]","[0.000]"
"[-6.003,-39.218,53.967,-4.585]","[0.000]"
"[-6.028,14.503,53.964,1.239]","[0.000]"
"[-5.949,65.092,53.975,9.781]","[0.000]"
"[-5.771,112.330,53.997,12.764]","[0.000]"
"[-5.505,154.106,54.031,20.404]","[0.000]"
"[-5.160,191.168,54.071,19.561]","[0.000]"
"[-4.748,221.149,54.115,25.092]","[0.000]"
"[-4.281,245.476,54.161,20.618]","[0.000]"
"[-3.774,261.955,54.206,23.780]","[0.000]"
"[-3.240,272.318,54.247,16.907]","[0.000]"
"[-2.693,274.945,54.282,18.153]","[0.000]"
"[-2.146,271.539,54.310,10.692]","[0.000]"
"[-1.614,261.279,54.332,10.771]","[0.000]"
"[-1.107,245.636,54.347,4.523]","[0.000]"
"[-0.637,224.579,54.355,4.071]","[0.000]"
"[-0.213,199.309,54.360,0.317]","[0.000]"
"[0.157,170.383,54.359,-0.570]","[0.000]"
"[0.466,138.787,54.358,-1.176]","[0.000]"
"[0.710,105.322,54.354,-2.371]","[0.000]"
"[0.886,70.967,54.351,-0.301]","[0.000]"
"[0.994,36.457,54.349,-2.211]","[0.000]"
"[-0.829,49.176,54.352,-1.372]","[0.000]"
"[-0.744,36.262,54.354,2.905]","[0.000]"
"[-0.684,23.264,54.355,-1.963]","[0.000]"
"[-0.651,10.152,54.355,2.358]","[0.000]"
"[-0.643,-2.438,54.355,-2.091]","[0.000]"
"[-0.660,-14.522,54.355,1.607]","[0.000]"
"[-0.701,-25.575,54.355,-1.925]","[0.000]"
"[-0.762,-35.611,54.353,0.588]","[0.000]"
"[-0.842,-44.246,54.352,-1.622]","[0.000]"
"[-0.938,-51.490,54.350,-0.664]","[0.000]"
"[-1.046,-57.137,54.348,-1.283]","[0.000]"
"[-1.165,-61.160,54.345,-2.005]","[0.000]"
"[-1.290,-63.587,54.342,-0.940]","[0.000]"
"[-1.417,-64.291,54.338,-3.216]","[0.000]"
