state,input
"[10.448,-3.188,52.696,-0.820]","[-1.787]"
"[10.435,-2.134,52.693,-0.554]","[-1.787]"
"[10.435,-1.207,52.690,-0.244]","[-1.787]"
"[10.443,-0.488,52.689,0.079]","[-1.787]"
"[10.454,0.013,52.689,0.376]","[-1.787]"
"[10.461,0.286,52.692,0.607]","[-1.787]"
"[10.461,0.342,52.696,0.740]","[-1.787]"
"[10.456,0.273,52.702,0.771]","[-1.787]"
"[10.449,0.190,52.708,0.705]","[-1.787]"
"[10.445,0.205,52.712,0.545]","[-1.787]"
"[10.446,0.396,52.714,0.302]","[-1.787]"
"[10.452,0.696,52.714,0.021]","[-1.787]"
"[10.460,1.005,52.712,-0.248]","[-1.787]"
"[10.468,1.223,52.709,-0.455]","[-1.787]"
"[10.474,1.275,52.706,-0.562]","[-1.787]"
"[10.478,1.192,52.703,-0.582]","[-1.787]"
"[10.481,1.030,52.700,-0.543]","[-1.787]"
"[10.484,0.848,52.698,-0.473]","[-1.788]"
"[10.487,0.692,52.696,-0.396]","[-1.788]"
"[10.490,0.566,52.695,-0.325]","[-1.788]"
"[10.493,0.465,52.695,-0.270]","[-1.788]"
"[10.495,0.384,52.694,-0.241]","[-1.788]"
"[10.496,0.317,52.693,-0.245]","[-1.788]"
"[10.496,0.260,52.692,-0.267]","[-1.788]"
"[10.496,0.212,52.691,-0.293]","[-1.788]"
"[10.496,0.170,52.690,-0.304]","[-1.788]"
"[10.497,0.129,52.688,-0.286]","[-1.788]"
"[-13.233,0.251,51.908,0.210]","[1.957]"
"[-13.235,0.507,51.907,0.407]","[1.957]"
"[-13.234,0.490,51.907,0.421]","[1.956]"
"[-13.229,-0.027,51.911,0.080]","[1.956]"
"[-13.220,-1.193,51.918,-0.708]","[1.956]"
"[-13.212,-2.860,51.925,-1.728]","[1.956]"
"[-13.214,-4.802,51.925,-2.685]","[1.956]"
"[-13.232,-6.795,51.913,-3.286]","[1.956]"
"[-13.271,-8.402,51.885,-3.242]","[1.956]"
"[-13.326,-8.344,51.851,-2.291]","[1.956]"
"[-13.388,-5.132,51.821,-0.177]","[1.956]"
"[-13.447,2.723,51.806,3.357]","[1.956]"
"[-13.489,16.471,51.814,8.449]","[1.955]"
"[-13.479,36.397,51.851,14.767]","[1.955]"
"[-13.378,62.544,51.919,21.863]","[1.955]"
"[-13.145,94.955,52.020,29.286]","[1.954]"
"[-12.744,133.210,52.156,36.557]","[1.934]"
"[-12.162,175.026,52.324,43.077]","[1.895]"
"[-11.386,217.654,52.521,48.214]","[1.778]"
"[-10.408,258.348,52.743,51.339]","[1.633]"
"[-9.226,294.276,52.984,52.001]","[1.444]"
"[-7.878,322.271,53.230,50.466]","[1.342]"
"[-6.413,339.081,53.462,47.180]","[1.127]"
"[-4.877,341.455,53.663,42.589]","[1.021]"
"[-3.327,327.619,53.820,37.070]","[0.806]"
"[-1.849,301.700,53.939,30.725]","[0.592]"
"[-0.536,269.302,54.031,23.587]","[0.493]"
"[0.519,236.027,54.106,15.688]","[0.285]"
"[1.258,207.011,54.171,7.041]","[0.188]"
"[1.776,185.515,54.213,-2.416]","[-0.017]"
"[18.029,1.838,50.098,-0.600]","[-3.091]"
"[18.037,1.821,50.096,-0.705]","[-3.090]"
"[18.044,1.756,50.093,-0.827]","[-3.090]"
"[18.052,1.645,50.090,-0.954]","[-3.090]"
"[18.058,1.497,50.086,-1.073]","[-3.089]"
"[18.064,1.321,50.082,-1.170]","[-3.089]"
"[18.069,1.127,50.076,-1.233]","[-3.089]"
"[18.073,0.934,50.070,-1.260]","[-3.089]"
"[18.077,0.763,50.064,-1.248]","[-3.088]"
"[18.079,0.634,50.058,-1.196]","[-3.088]"
"[18.081,0.563,50.054,-1.104]","[-3.088]"
"[18.082,0.545,50.050,-0.978]","[-3.088]"
"[18.083,0.569,50.046,-0.824]","[-3.088]"
"[18.084,0.625,50.043,-0.652]","[-3.087]"
"[18.087,0.702,50.041,-0.469]","[-3.087]"
"[18.091,0.795,50.039,-0.289]","[-3.087]"
"[18.095,0.899,50.038,-0.128]","[-3.087]"
"[18.099,1.009,50.037,0.000]","[-3.087]"
"[18.103,1.126,50.039,0.080]","[-3.087]"
"[18.107,1.272,50.040,0.096]","[-3.086]"
"[18.111,1.477,50.042,0.036]","[-3.086]"
"[18.117,1.768,50.043,-0.116]","[-3.086]"
"[18.123,2.146,50.043,-0.349]","[-3.085]"
"[18.132,2.498,50.042,-0.555]","[-3.085]"
"[18.142,2.684,50.039,-0.599]","[-3.085]"
"[18.156,2.562,50.034,-0.348]","[-3.085]"
"[18.172,1.913,50.027,0.324]","[-3.085]"
"[18.187,0.195,50.023,1.517]","[-3.085]"
"[18.197,-3.215,50.023,3.325]","[-3.084]"
"[18.199,-8.938,50.032,5.839]","[-3.084]"
"[-28.534,-3.768,42.898,-8.871]","[4.854]"
"[-28.575,-7.250,42.834,-9.625]","[4.853]"
"[-28.630,-9.076,42.791,-9.082]","[4.851]"
"[-28.690,-9.419,42.766,-7.538]","[4.850]"
"[-28.746,-8.715,42.752,-5.468]","[4.850]"
"[-28.787,-7.402,42.743,-3.348]","[4.849]"
"[-28.808,-5.874,42.734,-1.573]","[4.848]"
"[-28.814,-4.349,42.726,-0.213]","[4.848]"
"[-28.812,-3.003,42.723,0.745]","[4.847]"
"[-28.812,-2.009,42.727,1.312]","[4.846]"
"[-28.818,-1.485,42.741,1.514]","[4.844]"
"[-28.829,-1.316,42.759,1.421]","[4.843]"
"[-28.842,-1.334,42.776,1.120]","[4.842]"
"[-28.851,-1.366,42.785,0.696]","[4.841]"
"[-28.856,-1.284,42.783,0.229]","[4.840]"
"[-28.856,-1.129,42.772,-0.227]","[4.839]"
"[-28.855,-0.983,42.759,-0.621]","[4.837]"
"[-28.855,-0.929,42.749,-0.902]","[4.836]"
"[-28.859,-1.023,42.748,-1.042]","[4.835]"
"[-28.865,-1.218,42.752,-1.101]","[4.834]"
"[-28.873,-1.443,42.756,-1.158]","[4.833]"
"[-28.881,-1.625,42.757,-1.295]","[4.831]"
"[-28.888,-1.709,42.749,-1.561]","[4.831]"
"[-28.895,-1.710,42.736,-1.883]","[4.829]"
"[-28.901,-1.662,42.722,-2.160]","[4.828]"
"[-28.907,-1.598,42.708,-2.286]","[4.827]"
"[-28.914,-1.545,42.698,-2.191]","[4.825]"
"[-28.920,-1.499,42.692,-1.936]","[4.824]"
"[-28.926,-1.452,42.687,-1.612]","[4.823]"
"[-28.932,-1.393,42.683,-1.312]","[4.822]"
"[-12.330,8.164,52.161,1.208]","[1.836]"
"[-12.315,3.510,52.158,0.094]","[1.835]"
"[-12.329,-1.301,52.148,-0.889]","[1.832]"
"[-12.365,-5.071,52.135,-1.473]","[1.831]"
"[-12.414,-6.893,52.123,-1.474]","[1.830]"
"[-12.468,-7.005,52.113,-1.032]","[1.830]"
"[-12.515,-5.933,52.107,-0.371]","[1.830]"
"[-12.545,-4.205,52.107,0.286]","[1.830]"
"[-12.551,-2.306,52.113,0.755]","[1.830]"
"[-12.539,-0.552,52.125,1.013]","[1.830]"
"[-12.519,0.781,52.136,1.072]","[1.830]"
"[-12.499,1.420,52.145,0.946]","[1.830]"
"[-12.488,1.201,52.147,0.664]","[1.830]"
"[-12.485,0.417,52.145,0.302]","[1.830]"
"[-12.490,-0.529,52.141,-0.051]","[1.830]"
"[-12.499,-1.232,52.137,-0.304]","[1.830]"
"[-12.512,-1.392,52.135,-0.394]","[1.830]"
"[-12.526,-1.124,52.134,-0.366]","[1.830]"
"[-12.536,-0.644,52.135,-0.292]","[1.830]"
"[-12.539,-0.170,52.135,-0.241]","[1.830]"
"[-12.533,0.123,52.135,-0.265]","[1.830]"
"[-12.521,0.226,52.133,-0.333]","[1.830]"
"[-12.510,0.177,52.132,-0.393]","[1.830]"
"[-12.505,0.009,52.129,-0.393]","[1.831]"
"[-12.508,-0.236,52.126,-0.299]","[1.831]"
"[-12.519,-0.494,52.124,-0.148]","[1.831]"
"[-12.530,-0.697,52.122,0.006]","[1.831]"
"[-12.539,-0.777,52.122,0.107]","[1.831]"
"[-12.540,-0.689,52.125,0.117]","[1.831]"
"[-12.537,-0.497,52.129,0.057]","[1.831]"
"[25.772,152.414,45.412,-101.269]","[-4.369]"
"[26.365,123.634,45.014,-84.500]","[-4.571]"
"[26.773,94.364,44.720,-66.922]","[-4.773]"
"[27.020,66.348,44.520,-49.712]","[-4.874]"
"[27.145,41.444,44.396,-34.072]","[-5.054]"
"[27.187,21.509,44.330,-21.205]","[-5.126]"
"[27.181,7.890,44.306,-12.001]","[-5.197]"
"[27.146,-0.119,44.308,-6.088]","[-5.208]"
"[27.098,-3.733,44.322,-2.783]","[-5.203]"
"[27.053,-4.170,44.335,-1.402]","[-5.189]"
"[27.025,-2.575,44.336,-1.302]","[-5.182]"
"[27.016,0.190,44.325,-2.012]","[-5.164]"
"[27.026,3.336,44.307,-3.105]","[-5.151]"
"[27.054,6.071,44.285,-4.152]","[-5.146]"
"[27.098,7.767,44.264,-4.816]","[-5.138]"
"[27.152,8.434,44.243,-5.123]","[-5.135]"
"[27.205,8.243,44.223,-5.190]","[-5.132]"
"[27.248,7.366,44.202,-5.134]","[-5.130]"
"[27.274,5.998,44.182,-5.049]","[-5.128]"
"[27.286,4.428,44.161,-4.935]","[-5.126]"
"[27.290,2.970,44.141,-4.769]","[-5.125]"
"[27.289,1.938,44.121,-4.527]","[-5.123]"
"[27.290,1.548,44.103,-4.186]","[-5.121]"
"[27.293,1.638,44.085,-3.731]","[-5.120]"
"[27.300,1.949,44.070,-3.144]","[-5.118]"
"[27.310,2.223,44.057,-2.411]","[-5.117]"
"[27.323,2.263,44.048,-1.539]","[-5.115]"
"[27.339,2.116,44.042,-0.633]","[-5.113]"
"[27.352,1.894,44.040,0.179]","[-5.111]"
"[27.361,1.705,44.044,0.768]","[-5.109]"
"[-20.274,-0.179,48.819,0.393]","[3.068]"
"[-20.276,-0.064,48.821,0.401]","[3.069]"
"[-20.277,0.066,48.821,0.357]","[3.070]"
"[-20.277,0.178,48.821,0.278]","[3.071]"
"[-20.276,0.241,48.821,0.179]","[3.072]"
"[-20.274,0.231,48.823,0.073]","[3.073]"
"[-20.270,0.159,48.824,-0.031]","[3.074]"
"[-20.268,0.046,48.825,-0.126]","[3.075]"
"[-20.267,-0.089,48.825,-0.205]","[3.076]"
"[-20.268,-0.224,48.823,-0.263]","[3.077]"
"[-20.272,-0.333,48.820,-0.289]","[3.078]"
"[-20.276,-0.390,48.817,-0.273]","[3.079]"
"[-20.279,-0.366,48.815,-0.205]","[3.080]"
"[-20.281,-0.248,48.814,-0.085]","[3.080]"
"[-20.281,-0.075,48.815,0.052]","[3.081]"
"[-20.280,0.102,48.817,0.164]","[3.083]"
"[-20.278,0.232,48.819,0.205]","[3.083]"
"[-20.276,0.278,48.820,0.154]","[3.084]"
"[-20.274,0.264,48.822,0.073]","[3.085]"
"[-20.273,0.227,48.822,0.044]","[3.086]"
"[-20.272,0.205,48.821,0.152]","[3.086]"
"[-20.272,0.217,48.819,0.431]","[3.088]"
"[-20.273,0.199,48.817,0.732]","[3.088]"
"[-20.273,0.068,48.818,0.853]","[3.090]"
"[-20.272,-0.259,48.823,0.598]","[3.091]"
"[-20.269,-0.853,48.834,-0.173]","[3.091]"
"[-20.268,-1.728,48.845,-1.361]","[3.092]"
"[-20.270,-2.887,48.850,-2.806]","[3.093]"
"[-20.280,-4.330,48.841,-4.348]","[3.094]"
"[-20.299,-5.865,48.814,-5.745]","[3.095]"
"[-9.104,0.310,53.044,-0.312]","[1.336]"
"[-9.101,0.388,53.043,-0.324]","[1.335]"
"[-9.099,0.420,53.041,-0.339]","[1.334]"
"[-9.097,0.404,53.040,-0.357]","[1.333]"
"[-9.096,0.360,53.039,-0.369]","[1.332]"
"[-9.095,0.307,53.037,-0.364]","[1.331]"
"[-9.094,0.268,53.035,-0.330]","[1.329]"
"[-9.093,0.259,53.033,-0.261]","[1.328]"
"[-9.092,0.271,53.032,-0.163]","[1.327]"
"[-9.091,0.291,53.031,-0.048]","[1.326]"
"[-9.090,0.304,53.031,0.071]","[1.325]"
"[-9.088,0.297,53.032,0.184]","[1.324]"
"[-9.087,0.268,53.033,0.276]","[1.323]"
"[-9.085,0.214,53.035,0.333]","[1.321]"
"[-9.084,0.134,53.037,0.339]","[1.321]"
"[-9.084,0.028,53.039,0.288]","[1.319]"
"[-9.084,-0.089,53.041,0.195]","[1.319]"
"[-9.084,-0.199,53.042,0.082]","[1.318]"
"[-9.086,-0.286,53.042,-0.027]","[1.317]"
"[-9.088,-0.335,53.041,-0.113]","[1.316]"
"[-9.090,-0.354,53.040,-0.173]","[1.316]"
"[-9.092,-0.352,53.038,-0.204]","[1.315]"
"[-9.093,-0.339,53.037,-0.205]","[1.315]"
"[-9.094,-0.326,53.036,-0.178]","[1.314]"
"[-9.095,-0.316,53.035,-0.128]","[1.314]"
"[-9.096,-0.310,53.035,-0.066]","[1.313]"
"[-9.097,-0.312,53.035,0.000]","[1.313]"
"[-9.098,-0.323,53.035,0.062]","[1.312]"
"[-9.100,-0.336,53.035,0.115]","[1.311]"
"[-9.102,-0.344,53.036,0.155]","[1.311]"
"[7.920,5.982,53.228,-1.214]","[-1.642]"
"[7.962,7.815,53.221,-1.530]","[-1.640]"
"[8.013,8.720,53.215,-1.693]","[-1.638]"
"[8.064,8.855,53.208,-1.723]","[-1.637]"
"[8.108,8.384,53.201,-1.639]","[-1.635]"
"[8.140,7.474,53.193,-1.462]","[-1.634]"
"[8.162,6.330,53.185,-1.221]","[-1.632]"
"[8.176,5.163,53.179,-0.946]","[-1.631]"
"[8.187,4.186,53.175,-0.666]","[-1.629]"
"[8.199,3.585,53.173,-0.412]","[-1.628]"
"[8.211,3.339,53.175,-0.202]","[-1.626]"
"[8.224,3.316,53.177,-0.053]","[-1.625]"
"[8.238,3.386,53.179,0.021]","[-1.623]"
"[8.253,3.426,53.180,0.010]","[-1.621]"
"[8.267,3.403,53.179,-0.068]","[-1.620]"
"[8.282,3.328,53.177,-0.173]","[-1.618]"
"[8.295,3.212,53.175,-0.267]","[-1.617]"
"[8.308,3.068,53.174,-0.321]","[-1.615]"
"[8.319,2.907,53.173,-0.329]","[-1.614]"
"[8.330,2.740,53.172,-0.296]","[-1.612]"
"[8.341,2.580,53.171,-0.223]","[-1.611]"
"[8.351,2.436,53.170,-0.118]","[-1.608]"
"[8.360,2.308,53.168,0.002]","[-1.608]"
"[8.369,2.193,53.168,0.114]","[-1.607]"
"[8.378,2.089,53.168,0.196]","[-1.605]"
"[8.386,1.996,53.170,0.230]","[-1.604]"
"[8.393,1.919,53.173,0.211]","[-1.602]"
"[8.400,1.865,53.176,0.135]","[-1.601]"
"[8.407,1.839,53.177,0.000]","[-1.600]"
"[8.414,1.847,53.177,-0.188]","[-1.599]"
"[17.436,42.213,50.436,-13.479]","[-2.804]"
"[17.515,21.170,50.407,-7.821]","[-2.798]"
"[17.505,4.748,50.400,-3.408]","[-2.790]"
"[17.432,-6.982,50.408,-0.212]","[-2.784]"
"[17.323,-14.353,50.425,1.898]","[-2.781]"
"[17.207,-17.696,50.446,3.054]","[-2.778]"
"[17.107,-17.491,50.466,3.404]","[-2.776]"
"[17.030,-14.799,50.483,3.181]","[-2.774]"
"[16.977,-10.828,50.496,2.632]","[-2.773]"
"[16.949,-6.786,50.505,2.009]","[-2.773]"
"[16.946,-3.649,50.509,1.514]","[-2.772]"
"[16.958,-1.471,50.509,1.166]","[-2.772]"
"[16.976,-0.076,50.509,0.936]","[-2.771]"
"[16.989,0.714,50.510,0.795]","[-2.771]"
"[16.990,1.071,50.514,0.711]","[-2.770]"
"[16.983,1.142,50.520,0.645]","[-2.769]"
"[16.975,1.068,50.526,0.554]","[-2.769]"
"[16.972,0.991,50.531,0.393]","[-2.768]"
"[16.980,1.016,50.532,0.140]","[-2.767]"
"[16.995,1.097,50.530,-0.144]","[-2.767]"
"[17.010,1.152,50.527,-0.381]","[-2.766]"
"[17.021,1.098,50.523,-0.491]","[-2.765]"
"[17.023,0.884,50.519,-0.421]","[-2.765]"
"[17.018,0.584,50.516,-0.232]","[-2.764]"
"[17.012,0.302,50.514,-0.012]","[-2.763]"
"[17.007,0.143,50.515,0.152]","[-2.763]"
"[17.008,0.179,50.518,0.193]","[-2.762]"
"[17.013,0.350,50.523,0.135]","[-2.761]"
"[17.020,0.562,50.526,0.026]","[-2.760]"
"[17.026,0.723,50.527,-0.089]","[-2.760]"
"[24.879,6.723,46.084,-6.562]","[-4.602]"
"[24.906,5.439,46.057,-5.797]","[-4.600]"
"[24.924,3.969,46.035,-4.703]","[-4.597]"
"[24.935,2.543,46.020,-3.410]","[-4.596]"
"[24.939,1.393,46.010,-2.045]","[-4.594]"
"[24.936,0.695,46.005,-0.731]","[-4.591]"
"[24.931,0.416,46.004,0.428]","[-4.590]"
"[24.925,0.466,46.009,1.332]","[-4.588]"
"[24.924,0.759,46.019,1.884]","[-4.585]"
"[24.928,1.206,46.033,2.017]","[-4.584]"
"[24.938,1.716,46.049,1.797]","[-4.581]"
"[24.950,2.199,46.063,1.327]","[-4.580]"
"[24.963,2.562,46.070,0.705]","[-4.577]"
"[24.975,2.739,46.069,0.030]","[-4.576]"
"[24.985,2.753,46.062,-0.611]","[-4.574]"
"[24.996,2.652,46.052,-1.134]","[-4.571]"
"[25.006,2.482,46.041,-1.455]","[-4.570]"
"[25.016,2.285,46.034,-1.520]","[-4.568]"
"[25.026,2.075,46.030,-1.392]","[-4.565]"
"[25.035,1.861,46.026,-1.167]","[-4.564]"
"[25.042,1.652,46.024,-0.938]","[-4.562]"
"[25.048,1.458,46.021,-0.781]","[-4.561]"
"[25.052,1.294,46.017,-0.704]","[-4.558]"
"[25.055,1.177,46.014,-0.694]","[-4.557]"
"[25.059,1.125,46.011,-0.741]","[-4.555]"
"[25.063,1.147,46.009,-0.832]","[-4.554]"
"[25.067,1.228,46.007,-0.955]","[-4.552]"
"[25.073,1.345,46.004,-1.096]","[-4.550]"
"[25.078,1.473,46.000,-1.241]","[-4.549]"
"[25.084,1.595,45.994,-1.377]","[-4.548]"
"[-12.009,1.124,52.090,-0.647]","[1.736]"
"[-11.918,8.821,52.110,1.471]","[1.729]"
"[-11.819,12.071,52.133,2.393]","[1.723]"
"[-11.737,11.275,52.154,2.164]","[1.721]"
"[-11.680,7.636,52.168,1.162]","[1.717]"
"[-11.652,2.564,52.174,-0.148]","[1.716]"
"[-11.659,-2.536,52.168,-1.304]","[1.715]"
"[-11.700,-6.485,52.151,-1.929]","[1.715]"
"[-11.765,-9.031,52.128,-2.000]","[1.714]"
"[-11.836,-10.148,52.105,-1.577]","[1.714]"
"[-11.900,-9.812,52.092,-0.723]","[1.714]"
"[-11.944,-8.120,52.092,0.470]","[1.714]"
"[-11.969,-5.639,52.104,1.791]","[1.713]"
"[-11.977,-3.057,52.123,3.000]","[1.713]"
"[-11.973,-1.062,52.145,3.857]","[1.713]"
"[-11.960,-0.170,52.166,4.187]","[1.713]"
"[-11.945,-0.203,52.185,4.078]","[1.712]"
"[-11.934,-0.810,52.201,3.685]","[1.711]"
"[-11.934,-1.643,52.215,3.161]","[1.711]"
"[-11.950,-2.395,52.226,2.634]","[1.710]"
"[-11.975,-2.942,52.235,2.126]","[1.710]"
"[-12.003,-3.200,52.241,1.634]","[1.709]"
"[-12.025,-3.089,52.246,1.152]","[1.709]"
"[-12.037,-2.577,52.250,0.685]","[1.709]"
"[-12.039,-1.829,52.253,0.270]","[1.708]"
"[-12.037,-1.059,52.254,-0.045]","[1.708]"
"[-12.033,-0.482,52.252,-0.214]","[1.707]"
"[-12.032,-0.257,52.248,-0.213]","[1.707]"
"[-12.034,-0.318,52.243,-0.098]","[1.707]"
"[-12.037,-0.547,52.240,0.053]","[1.706]"
"[-12.198,-0.091,52.170,-0.487]","[1.691]"
"[-12.199,-0.239,52.169,-0.284]","[1.691]"
"[-12.200,-0.399,52.170,-0.043]","[1.691]"
"[-12.203,-0.536,52.170,0.232]","[1.690]"
"[-12.206,-0.623,52.171,0.528]","[1.690]"
"[-12.209,-0.679,52.172,0.778]","[1.690]"
"[-12.212,-0.730,52.175,0.899]","[1.690]"
"[-12.215,-0.804,52.180,0.812]","[1.690]"
"[-12.218,-0.948,52.187,0.460]","[1.690]"
"[-12.220,-1.294,52.194,-0.118]","[1.690]"
"[-12.224,-1.990,52.198,-0.858]","[1.689]"
"[-12.229,-3.188,52.196,-1.696]","[1.689]"
"[-12.236,-4.852,52.185,-2.512]","[1.689]"
"[-12.251,-6.214,52.168,-2.950]","[1.689]"
"[-12.276,-6.322,52.148,-2.598]","[1.689]"
"[-12.317,-4.223,52.126,-1.045]","[1.688]"
"[-12.373,1.078,52.107,2.000]","[1.688]"
"[-12.419,10.741,52.100,6.336]","[1.688]"
"[-12.426,25.969,52.115,11.640]","[1.688]"
"[-12.364,47.964,52.163,17.589]","[1.688]"
"[-12.202,77.421,52.249,23.840]","[1.680]"
"[-11.907,113.006,52.371,29.960]","[1.659]"
"[-11.445,152.875,52.520,35.495]","[1.560]"
"[-10.783,195.188,52.689,39.991]","[1.490]"
"[-9.896,237.712,52.870,43.047]","[1.316]"
"[-8.803,276.668,53.059,44.468]","[1.115]"
"[-7.534,307.883,53.251,44.110]","[1.010]"
"[-6.118,327.188,53.442,41.830]","[0.797]"
"[-4.595,331.201,53.627,37.604]","[0.692]"
"[-3.054,319.699,53.794,31.878]","[0.482]"
"[-17.391,87.420,50.264,38.750]","[2.482]"
"[-16.966,110.546,50.454,47.003]","[2.447]"
"[-16.412,131.036,50.685,53.526]","[2.324]"
"[-15.763,146.127,50.943,57.535]","[2.154]"
"[-15.054,153.054,51.217,58.241]","[2.060]"
"[-14.320,149.811,51.491,55.145]","[1.909]"
"[-13.614,137.426,51.747,48.895]","[1.845]"
"[-12.987,117.680,51.966,40.425]","[1.750]"
"[-12.493,92.357,52.128,30.670]","[1.716]"
"[-12.172,63.471,52.219,20.552]","[1.713]"
"[-12.015,33.950,52.249,10.953]","[1.717]"
"[-11.998,6.954,52.237,2.741]","[1.721]"
"[-12.098,-14.357,52.198,-3.214]","[1.728]"
"[-12.289,-27.570,52.149,-6.309]","[1.734]"
"[-12.527,-33.246,52.098,-7.000]","[1.735]"
"[-12.764,-32.692,52.054,-6.010]","[1.739]"
"[-12.952,-27.214,52.025,-4.062]","[1.740]"
"[-13.054,-18.245,52.017,-1.815]","[1.741]"
"[-13.079,-7.718,52.025,0.326]","[1.742]"
"[-13.044,2.306,52.044,2.021]","[1.742]"
"[-12.969,9.768,52.068,2.929]","[1.743]"
"[-12.873,13.135,52.090,2.821]","[1.743]"
"[-12.774,12.989,52.108,1.932]","[1.744]"
"[-12.691,10.438,52.119,0.608]","[1.744]"
"[-12.640,6.589,52.119,-0.804]","[1.744]"
"[-12.634,2.460,52.107,-2.001]","[1.745]"
"[-12.663,-1.305,52.087,-2.859]","[1.745]"
"[-12.710,-4.154,52.064,-3.299]","[1.746]"
"[-12.758,-5.536,52.042,-3.241]","[1.746]"
"[-12.795,-5.114,52.026,-2.661]","[1.747]"
"[8.808,0.736,53.084,-0.272]","[-1.455]"
"[8.811,0.705,53.083,-0.259]","[-1.454]"
"[8.813,0.672,53.081,-0.227]","[-1.454]"
"[8.816,0.640,53.080,-0.181]","[-1.454]"
"[8.818,0.614,53.080,-0.130]","[-1.454]"
"[8.820,0.598,53.079,-0.080]","[-1.454]"
"[8.822,0.596,53.079,-0.039]","[-1.454]"
"[8.825,0.603,53.079,-0.006]","[-1.454]"
"[8.827,0.615,53.080,0.016]","[-1.454]"
"[8.830,0.625,53.080,0.027]","[-1.454]"
"[8.833,0.630,53.080,0.027]","[-1.454]"
"[8.835,0.630,53.080,0.020]","[-1.454]"
"[8.838,0.628,53.080,0.010]","[-1.453]"
"[8.840,0.625,53.080,0.000]","[-1.453]"
"[8.842,0.624,53.080,-0.006]","[-1.453]"
"[8.845,0.624,53.080,-0.009]","[-1.453]"
"[8.847,0.624,53.080,-0.006]","[-1.453]"
"[8.850,0.625,53.080,0.000]","[-1.453]"
"[8.853,0.625,53.080,0.010]","[-1.454]"
"[8.855,0.625,53.080,0.021]","[-1.461]"
"[8.858,0.625,53.080,0.028]","[-1.477]"
"[8.860,0.625,53.080,0.027]","[-1.485]"
"[8.862,0.626,53.080,0.015]","[-1.497]"
"[8.865,0.626,53.081,-0.008]","[-1.501]"
"[8.867,0.626,53.081,-0.040]","[-1.509]"
"[8.870,0.625,53.081,-0.080]","[-1.513]"
"[8.873,0.622,53.080,-0.128]","[-1.514]"
"[8.875,0.620,53.080,-0.177]","[-1.514]"
"[8.878,0.620,53.079,-0.223]","[-1.514]"
"[8.880,0.625,53.077,-0.259]","[-1.514]"
"[-7.993,0.227,53.274,-0.211]","[0.966]"
"[-7.996,0.872,53.271,0.299]","[0.966]"
"[-7.997,2.045,53.270,1.087]","[0.966]"
"[-7.993,3.938,53.272,2.196]","[0.966]"
"[-7.983,6.452,53.280,3.548]","[0.966]"
"[-7.962,8.327,53.294,4.593]","[0.966]"
"[-7.924,8.012,53.317,4.660]","[0.966]"
"[-7.864,3.955,53.349,3.080]","[0.966]"
"[-7.786,-5.186,53.388,-0.686]","[0.966]"
"[-7.729,-19.929,53.418,-6.664]","[0.966]"
"[-7.740,-40.583,53.419,-14.750]","[0.966]"
"[-7.867,-67.455,53.371,-24.839]","[0.966]"
"[-8.149,-100.126,53.258,-36.593]","[0.981]"
"[-8.600,-135.251,53.081,-48.730]","[1.035]"
"[-9.222,-168.757,52.845,-59.734]","[1.075]"
"[-10.023,-196.571,52.554,-68.089]","[1.225]"
"[-10.990,-215.145,52.217,-72.546]","[1.324]"
"[-12.057,-223.029,51.858,-72.924]","[1.542]"
"[-13.140,-219.300,51.507,-69.311]","[1.760]"
"[-14.157,-203.036,51.192,-61.795]","[1.861]"
"[-15.034,-174.260,50.937,-50.728]","[2.010]"
"[-15.737,-136.789,50.748,-37.531]","[2.065]"
"[-16.240,-95.385,50.627,-23.893]","[2.128]"
"[-16.520,-54.812,50.576,-11.500]","[2.141]"
"[-16.567,-19.275,50.593,-1.753]","[2.139]"
"[-16.434,9.268,50.657,5.098]","[2.129]"
"[-16.193,29.412,50.743,9.087]","[2.125]"
"[-15.911,39.759,50.824,10.250]","[2.120]"
"[-15.651,39.710,50.881,8.801]","[2.114]"
"[-15.440,31.886,50.911,5.668]","[2.111]"
"[8.490,2.647,53.148,-0.189]","[-1.491]"
"[8.508,2.786,53.147,-0.402]","[-1.489]"
"[8.519,2.651,53.144,-0.592]","[-1.489]"
"[8.524,2.354,53.139,-0.742]","[-1.488]"
"[8.526,2.043,53.134,-0.838]","[-1.487]"
"[8.529,1.866,53.129,-0.866]","[-1.486]"
"[8.536,1.928,53.125,-0.821]","[-1.485]"
"[8.545,2.155,53.123,-0.727]","[-1.485]"
"[8.556,2.429,53.121,-0.616]","[-1.484]"
"[8.568,2.634,53.119,-0.518]","[-1.483]"
"[8.580,2.680,53.118,-0.458]","[-1.482]"
"[8.593,2.594,53.116,-0.431]","[-1.481]"
"[8.604,2.429,53.114,-0.423]","[-1.480]"
"[8.614,2.241,53.113,-0.420]","[-1.480]"
"[8.621,2.071,53.111,-0.410]","[-1.479]"
"[8.628,1.905,53.109,-0.388]","[-1.479]"
"[8.633,1.718,53.107,-0.348]","[-1.478]"
"[8.639,1.482,53.106,-0.286]","[-1.478]"
"[8.647,1.176,53.104,-0.197]","[-1.477]"
"[8.654,0.792,53.104,-0.086]","[-1.476]"
"[8.659,0.327,53.103,0.044]","[-1.476]"
"[8.661,-0.223,53.103,0.188]","[-1.475]"
"[8.659,-0.851,53.104,0.338]","[-1.475]"
"[8.653,-1.504,53.106,0.483]","[-1.474]"
