state,input
"[7.226,-1.165,54.323,-0.036]","[-1.276]"
"[7.223,-1.379,54.323,0.488]","[-1.276]"
"[7.220,-1.702,54.324,0.012]","[-1.276]"
"[7.216,-1.788,54.324,0.577]","[-1.276]"
"[7.213,-2.010,54.325,0.056]","[-1.276]"
"[7.209,-1.979,54.325,0.595]","[-1.276]"
"[7.204,-2.092,54.326,0.096]","[-1.276]"
"[7.200,-1.966,54.327,0.546]","[-1.276]"
"[7.196,-1.971,54.328,0.134]","[-1.276]"
"[7.192,-1.778,54.328,0.443]","[-1.276]"
"[7.189,-1.686,54.329,0.167]","[-1.276]"
"[7.186,-1.457,54.329,0.300]","[-1.276]"
"[7.183,-1.285,54.330,0.193]","[-1.276]"
"[7.180,-1.049,54.330,0.138]","[-1.276]"
"[7.178,-0.818,54.330,0.209]","[-1.276]"
"[7.177,-0.603,54.331,-0.024]","[-1.276]"
"[7.176,-0.339,54.331,0.211]","[-1.276]"
"[7.175,-0.163,54.331,-0.169]","[-1.276]"
"[7.175,0.110,54.331,0.198]","[-1.276]"
"[7.175,0.234,54.331,-0.280]","[-1.276]"
"[7.176,0.491,54.331,0.167]","[-1.276]"
"[7.177,0.559,54.331,-0.349]","[-1.276]"
"[7.178,0.778,54.330,0.120]","[-1.276]"
"[18.620,2.343,50.446,-1.049]","[-2.993]"
"[18.623,1.119,50.445,-0.472]","[-2.993]"
"[18.624,-0.023,50.444,0.026]","[-2.993]"
"[18.623,-1.076,50.445,0.573]","[-2.993]"
"[18.620,-2.051,50.447,0.945]","[-2.993]"
"[18.615,-2.861,50.449,1.418]","[-2.993]"
"[18.609,-3.605,50.452,1.646]","[-2.993]"
"[18.601,-4.133,50.456,2.014]","[-2.993]"
"[18.592,-4.612,50.460,2.095]","[-2.993]"
"[18.583,-4.848,50.464,2.341]","[-2.993]"
"[18.573,-5.058,50.469,2.288]","[-2.993]"
"[18.563,-5.021,50.474,2.408]","[-2.993]"
"[18.553,-4.980,50.478,2.244]","[-2.993]"
"[18.543,-4.712,50.483,2.247]","[-2.993]"
"[18.534,-4.460,50.487,2.002]","[-2.993]"
"[18.525,-4.018,50.491,1.903]","[-2.993]"
"[18.518,-3.607,50.494,1.613]","[-2.993]"
"[18.511,-3.056,50.498,1.435]","[-2.993]"
"[18.505,-2.546,50.500,1.133]","[-2.993]"
"[18.501,-1.951,50.502,0.902]","[-2.993]"
"[18.497,-1.401,50.504,0.618]","[-2.993]"
"[18.495,-0.824,50.505,0.362]","[-2.993]"
"[18.494,-0.289,50.505,0.121]","[-2.993]"
"[18.494,0.220,50.505,-0.136]","[-2.993]"
"[18.495,0.693,50.505,-0.318]","[-2.993]"
"[18.496,1.097,50.504,-0.552]","[-2.993]"
"[18.499,1.476,50.503,-0.666]","[-2.993]"
"[18.502,1.752,50.501,-0.862]","[-2.993]"
"[18.506,2.015,50.500,-0.905]","[-2.993]"
"[18.510,2.156,50.498,-1.050]","[-2.993]"
"[18.514,2.297,50.495,-1.029]","[-2.993]"
"[18.519,2.309,50.493,-1.118]","[-2.993]"
"[18.524,2.332,50.491,-1.043]","[-2.993]"
"[18.528,2.231,50.489,-1.075]","[-2.993]"
"[18.533,2.151,50.487,-0.962]","[-2.993]"
"[18.537,1.964,50.485,-0.941]","[-2.993]"
"[18.540,1.802,50.483,-0.806]","[-2.993]"
"[18.544,1.558,50.482,-0.741]","[-2.993]"
"[18.547,1.340,50.481,-0.600]","[-2.993]"
"[18.549,1.070,50.480,-0.501]","[-2.993]"
"[-24.838,-9.778,46.678,-6.787]","[3.637]"
"[-24.858,-10.280,46.665,-7.071]","[3.637]"
"[-24.879,-10.415,46.650,-7.191]","[3.637]"
"[-24.899,-10.343,46.636,-7.121]","[3.637]"
"[-24.920,-9.985,46.622,-6.866]","[3.637]"
"[-24.939,-9.430,46.609,-6.498]","[3.637]"
"[-24.957,-8.683,46.596,-5.944]","[3.637]"
"[-24.974,-7.768,46.585,-5.355]","[3.637]"
"[-24.988,-6.760,46.575,-4.595]","[3.637]"
"[-25.001,-5.623,46.567,-3.874]","[3.637]"
"[-25.011,-4.485,46.560,-3.008]","[3.637]"
"[-25.018,-3.263,46.554,-2.242]","[3.637]"
"[-25.024,-2.122,46.551,-1.365]","[3.637]"
"[-25.027,-0.941,46.549,-0.635]","[3.637]"
"[-25.028,0.096,46.548,0.171]","[3.637]"
"[-25.026,1.133,46.549,0.799]","[3.637]"
"[-25.023,1.984,46.552,1.468]","[3.637]"
"[-25.019,2.802,46.555,1.950]","[3.637]"
"[-25.012,3.413,46.559,2.440]","[3.637]"
"[-25.005,3.968,46.565,2.750]","[3.637]"
"[-24.997,4.316,46.571,3.042]","[3.637]"
"[-24.988,4.595,46.577,3.176]","[3.637]"
"[-24.978,4.686,46.583,3.271]","[3.637]"
"[-24.969,4.701,46.590,3.242]","[3.637]"
"[-24.960,4.563,46.596,3.161]","[3.637]"
"[-24.951,4.352,46.602,2.995]","[3.637]"
"[-24.942,4.031,46.608,2.770]","[3.637]"
"[-24.935,3.645,46.613,2.505]","[3.637]"
"[-24.928,3.199,46.618,2.177]","[3.637]"
"[-24.922,2.698,46.622,1.852]","[3.637]"
"[-24.917,2.187,46.625,1.466]","[3.637]"
"[-24.913,1.634,46.628,1.122]","[3.637]"
"[-24.910,1.117,46.630,0.720]","[3.637]"
"[-24.909,0.570,46.631,0.393]","[3.637]"
"[-24.908,0.097,46.631,0.014]","[3.637]"
"[-24.909,-0.395,46.631,-0.266]","[3.637]"
"[-24.910,-0.784,46.630,-0.591]","[3.637]"
"[-24.912,-1.185,46.629,-0.804]","[3.637]"
"[-24.914,-1.464,46.627,-1.055]","[3.637]"
"[-24.918,-1.750,46.625,-1.189]","[3.637]"
"[5.523,-0.654,54.597,0.670]","[-1.034]"
"[5.521,-0.757,54.597,-0.545]","[-1.034]"
"[5.520,-0.527,54.598,0.736]","[-1.034]"
"[5.519,-0.634,54.598,-0.601]","[-1.034]"
"[5.517,-0.368,54.598,0.712]","[-1.034]"
"[5.516,-0.467,54.598,-0.575]","[-1.034]"
"[5.516,-0.197,54.598,0.602]","[-1.034]"
"[5.515,-0.273,54.598,-0.472]","[-1.034]"
"[5.515,-0.033,54.598,0.420]","[-1.034]"
"[5.515,-0.074,54.598,-0.308]","[-1.034]"
"[5.515,0.111,54.598,0.190]","[-1.034]"
"[5.515,0.113,54.598,-0.104]","[-1.034]"
"[5.515,0.224,54.598,-0.060]","[-1.034]"
"[5.515,0.273,54.598,0.112]","[-1.034]"
"[5.516,0.301,54.598,-0.298]","[-1.034]"
"[5.516,0.395,54.598,0.310]","[-1.034]"
"[5.517,0.342,54.598,-0.494]","[-1.034]"
"[5.518,0.471,54.598,0.465]","[-1.034]"
"[5.519,0.348,54.598,-0.626]","[-1.034]"
"[5.519,0.499,54.598,0.556]","[-1.034]"
"[5.520,0.327,54.597,-0.678]","[-1.034]"
"[5.521,0.483,54.597,0.572]","[-1.034]"
"[5.521,0.285,54.597,-0.645]","[-1.034]"
"[5.522,0.427,54.597,0.511]","[-1.034]"
"[5.523,0.231,54.597,-0.532]","[-1.034]"
"[5.523,0.341,54.597,0.381]","[-1.034]"
"[5.524,0.172,54.597,-0.355]","[-1.034]"
"[5.524,0.236,54.597,0.201]","[-1.034]"
"[5.524,0.115,54.597,-0.136]","[-1.034]"
"[5.524,0.123,54.597,-0.007]","[-1.034]"
"[5.524,0.064,54.597,0.095]","[-1.034]"
"[5.524,0.015,54.597,-0.214]","[-1.034]"
"[5.524,0.022,54.597,0.310]","[-1.034]"
"[5.524,-0.080,54.597,-0.394]","[-1.034]"
"[5.524,-0.009,54.597,0.482]","[-1.034]"
"[5.524,-0.153,54.597,-0.523]","[-1.034]"
"[5.523,-0.030,54.597,0.590]","[-1.034]"
"[5.523,-0.198,54.597,-0.586]","[-1.034]"
"[5.520,-3.220,54.599,2.651]","[-0.955]"
"[5.503,-13.348,54.604,2.628]","[-0.876]"
"[22.369,2.998,48.237,-1.856]","[-3.661]"
"[22.377,4.807,48.232,-2.982]","[-3.661]"
"[22.388,6.429,48.225,-3.887]","[-3.661]"
"[22.402,7.716,48.216,-4.689]","[-3.661]"
"[22.419,8.773,48.206,-5.275]","[-3.661]"
"[22.437,9.494,48.195,-5.727]","[-3.661]"
"[22.457,9.971,48.184,-5.984]","[-3.661]"
"[22.477,10.140,48.172,-6.093]","[-3.661]"
"[22.497,10.078,48.160,-6.045]","[-3.661]"
"[22.517,9.760,48.148,-5.848]","[-3.661]"
"[22.536,9.243,48.136,-5.541]","[-3.661]"
"[22.553,8.537,48.126,-5.099]","[-3.661]"
"[22.570,7.678,48.116,-4.598]","[-3.661]"
"[22.584,6.705,48.107,-3.985]","[-3.661]"
"[22.596,5.632,48.100,-3.365]","[-3.661]"
"[22.606,4.522,48.094,-2.661]","[-3.661]"
"[22.614,3.364,48.089,-1.996]","[-3.661]"
"[22.620,2.237,48.086,-1.280]","[-3.661]"
"[22.623,1.113,48.084,-0.640]","[-3.661]"
"[22.624,0.075,48.084,0.023]","[-3.661]"
"[22.624,-0.917,48.084,0.581]","[-3.661]"
"[22.621,-1.783,48.086,1.137]","[-3.661]"
"[22.617,-2.571,48.089,1.572]","[-3.661]"
"[22.611,-3.210,48.092,1.985]","[-3.661]"
"[22.604,-3.752,48.096,2.275]","[-3.661]"
"[22.596,-4.137,48.101,2.528]","[-3.661]"
"[22.587,-4.419,48.106,2.665]","[-3.661]"
"[22.578,-4.551,48.112,2.759]","[-3.661]"
"[22.569,-4.584,48.117,2.753]","[-3.661]"
"[22.560,-4.486,48.123,2.703]","[-3.661]"
"[22.551,-4.303,48.128,2.574]","[-3.661]"
"[22.543,-4.017,48.133,2.405]","[-3.661]"
"[22.535,-3.666,48.138,2.183]","[-3.661]"
"[22.528,-3.246,48.142,1.930]","[-3.661]"
"[22.522,-2.782,48.145,1.648]","[-3.661]"
"[22.517,-2.285,48.148,1.345]","[-3.661]"
"[22.513,-1.769,48.151,1.038]","[-3.661]"
"[22.510,-1.252,48.153,0.721]","[-3.661]"
"[22.508,-0.738,48.154,0.421]","[-3.661]"
"[22.507,-0.251,48.154,0.121]","[-3.661]"
"[23.186,0.240,47.696,-0.149]","[-3.770]"
"[23.186,-0.003,47.696,0.024]","[-3.770]"
"[23.186,-0.244,47.696,0.153]","[-3.770]"
"[23.185,-0.445,47.697,0.297]","[-3.770]"
"[23.184,-0.636,47.697,0.396]","[-3.770]"
"[23.183,-0.782,47.698,0.504]","[-3.770]"
"[23.181,-0.912,47.699,0.568]","[-3.770]"
"[23.179,-0.998,47.700,0.635]","[-3.770]"
"[23.177,-1.065,47.702,0.662]","[-3.770]"
"[23.175,-1.091,47.703,0.688]","[-3.770]"
"[23.173,-1.098,47.704,0.681]","[-3.770]"
"[23.171,-1.069,47.706,0.670]","[-3.770]"
"[23.169,-1.025,47.707,0.633]","[-3.770]"
"[23.166,-0.952,47.708,0.593]","[-3.770]"
"[23.165,-0.867,47.709,0.534]","[-3.770]"
"[23.163,-0.764,47.710,0.473]","[-3.770]"
"[23.162,-0.653,47.711,0.400]","[-3.770]"
"[23.160,-0.532,47.712,0.326]","[-3.770]"
"[23.160,-0.409,47.713,0.248]","[-3.770]"
"[23.159,-0.285,47.713,0.170]","[-3.770]"
"[23.158,-0.162,47.713,0.094]","[-3.770]"
"[23.158,-0.046,47.713,0.021]","[-3.770]"
"[23.158,0.064,47.713,-0.047]","[-3.770]"
"[23.158,0.162,47.713,-0.109]","[-3.770]"
"[23.159,0.252,47.713,-0.163]","[-3.770]"
"[23.159,0.326,47.713,-0.210]","[-3.770]"
"[23.160,0.389,47.712,-0.248]","[-3.770]"
"[23.161,0.436,47.712,-0.277]","[-3.770]"
"[23.162,0.471,47.711,-0.298]","[-3.770]"
"[23.163,0.490,47.710,-0.309]","[-3.770]"
"[23.164,0.497,47.710,-0.314]","[-3.770]"
"[23.165,0.492,47.709,-0.308]","[-3.770]"
"[23.166,0.474,47.709,-0.299]","[-3.770]"
"[23.167,0.448,47.708,-0.278]","[-3.770]"
"[23.168,0.410,47.708,-0.259]","[-3.770]"
"[23.168,0.369,47.707,-0.227]","[-3.770]"
"[23.169,0.317,47.707,-0.201]","[-3.770]"
"[23.170,0.268,47.706,-0.163]","[-3.770]"
"[23.170,0.209,47.706,-0.134]","[-3.770]"
"[23.170,0.157,47.706,-0.092]","[-3.770]"
"[-20.137,8.251,49.772,4.172]","[2.818]"
"[-20.123,5.582,49.779,2.714]","[2.818]"
"[-20.114,2.883,49.783,1.409]","[2.818]"
"[-20.111,0.389,49.784,0.091]","[2.818]"
"[-20.113,-1.989,49.783,-1.087]","[2.818]"
"[-20.119,-4.103,49.780,-2.166]","[2.818]"
"[-20.129,-5.985,49.775,-3.132]","[2.818]"
"[-20.143,-7.579,49.768,-3.907]","[2.818]"
"[-20.159,-8.861,49.759,-4.606]","[2.818]"
"[-20.178,-9.864,49.749,-5.049]","[2.818]"
"[-20.198,-10.512,49.739,-5.456]","[2.818]"
"[-20.220,-10.916,49.728,-5.569]","[2.818]"
"[-20.241,-10.962,49.716,-5.688]","[2.818]"
"[-20.263,-10.816,49.705,-5.507]","[2.818]"
"[-20.284,-10.340,49.694,-5.368]","[2.818]"
"[-20.305,-9.738,49.684,-4.947]","[2.818]"
"[-20.323,-8.858,49.675,-4.598]","[2.818]"
"[-20.340,-7.920,49.666,-4.009]","[2.818]"
"[-20.355,-6.774,49.658,-3.513]","[2.818]"
"[-20.367,-5.635,49.652,-2.832]","[2.818]"
"[-20.377,-4.365,49.647,-2.255]","[2.818]"
"[-20.385,-3.157,49.643,-1.559]","[2.818]"
"[-20.390,-1.897,49.641,-0.965]","[2.818]"
"[-20.392,-0.741,49.639,-0.320]","[2.818]"
"[-20.393,0.395,49.639,0.233]","[2.818]"
"[-20.391,1.401,49.640,0.772]","[2.818]"
"[-20.387,2.326,49.642,1.240]","[2.818]"
"[-20.382,3.112,49.645,1.639]","[2.818]"
"[-20.375,3.772,49.649,1.991]","[2.818]"
"[-20.367,4.297,49.653,2.231]","[2.818]"
"[-20.358,4.668,49.657,2.452]","[2.818]"
"[-20.348,4.922,49.663,2.534]","[2.818]"
"[-20.339,5.010,49.668,2.623]","[2.818]"
"[-20.329,5.009,49.673,2.561]","[2.818]"
"[-20.319,4.845,49.678,2.530]","[2.818]"
"[-20.309,4.625,49.683,2.349]","[2.818]"
"[-20.300,4.261,49.687,2.220]","[2.818]"
"[-20.292,3.873,49.691,1.953]","[2.818]"
"[-20.285,3.369,49.695,1.751]","[2.818]"
"[-20.279,2.873,49.698,1.436]","[2.818]"
"[16.220,22.961,51.543,-9.663]","[-2.771]"
"[16.275,32.104,51.521,-12.807]","[-2.771]"
"[16.347,39.495,51.492,-16.344]","[-2.771]"
"[16.432,45.760,51.457,-18.325]","[-2.771]"
"[16.528,50.074,51.418,-20.767]","[-2.771]"
"[16.631,53.306,51.376,-21.561]","[-2.771]"
"[16.739,54.591,51.332,-22.817]","[-2.771]"
"[16.848,54.935,51.286,-22.493]","[-2.771]"
"[16.957,53.514,51.241,-22.576]","[-2.771]"
"[17.062,51.359,51.197,-21.287]","[-2.771]"
"[17.161,47.758,51.156,-20.314]","[-2.771]"
"[17.252,43.660,51.117,-18.288]","[-2.771]"
"[17.334,38.522,51.082,-16.467]","[-2.771]"
"[17.406,33.128,51.052,-13.983]","[-2.771]"
"[17.466,27.142,51.026,-11.586]","[-2.771]"
"[17.514,21.117,51.006,-8.941]","[-2.771]"
"[17.550,14.944,50.991,-6.269]","[-2.771]"
"[17.574,8.914,50.981,-3.746]","[-2.771]"
"[17.586,3.135,50.976,-1.087]","[-2.771]"
"[17.587,-2.366,50.976,1.078]","[-2.771]"
"[17.577,-7.285,50.980,3.473]","[-2.771]"
"[17.558,-11.844,50.989,5.114]","[-2.771]"
"[17.530,-15.583,51.001,7.061]","[-2.771]"
"[17.496,-18.927,51.016,8.089]","[-2.771]"
"[17.456,-21.313,51.034,9.474]","[-2.771]"
"[17.411,-23.312,51.053,9.878]","[-2.771]"
"[17.363,-24.317,51.074,10.661]","[-2.771]"
"[17.314,-24.981,51.095,10.496]","[-2.771]"
"[17.264,-24.705,51.116,10.698]","[-2.771]"
"[17.215,-24.158,51.137,10.068]","[-2.771]"
"[17.168,-22.804,51.157,9.759]","[-2.771]"
"[17.124,-21.263,51.176,8.796]","[-2.771]"
"[17.084,-19.104,51.192,8.076]","[-2.771]"
"[17.048,-16.845,51.208,6.924]","[-2.771]"
"[17.017,-14.191,51.220,5.914]","[-2.771]"
"[16.991,-11.516,51.231,4.710]","[-2.771]"
"[16.971,-8.679,51.239,3.534]","[-2.771]"
"[16.956,-5.888,51.245,2.399]","[-2.771]"
"[16.947,-3.154,51.249,1.178]","[-2.771]"
"[16.943,-0.514,51.250,0.206]","[-2.771]"
"[-21.961,0.390,48.696,0.245]","[3.085]"
"[-21.959,1.405,48.697,0.876]","[3.085]"
"[-21.955,2.358,48.700,1.367]","[3.085]"
"[-21.950,3.138,48.703,1.856]","[3.085]"
"[-21.943,3.829,48.707,2.201]","[3.085]"
"[-21.935,4.336,48.712,2.524]","[3.085]"
"[-21.925,4.739,48.717,2.713]","[3.085]"
"[-21.916,4.964,48.723,2.863]","[3.085]"
"[-21.906,5.083,48.728,2.900]","[3.085]"
"[-21.896,5.045,48.734,2.889]","[3.085]"
"[-21.886,4.909,48.740,2.793]","[3.085]"
"[-21.876,4.650,48.745,2.646]","[3.085]"
"[-21.867,4.308,48.750,2.445]","[3.085]"
"[-21.859,3.883,48.755,2.194]","[3.085]"
"[-21.852,3.395,48.759,1.922]","[3.085]"
"[-21.846,2.867,48.763,1.605]","[3.085]"
"[-21.840,2.300,48.765,1.298]","[3.085]"
"[-21.836,1.732,48.768,0.953]","[3.085]"
"[-21.834,1.149,48.769,0.645]","[3.085]"
"[-21.832,0.600,48.770,0.307]","[3.085]"
"[-21.831,0.056,48.770,0.026]","[3.085]"
"[-21.832,-0.426,48.770,-0.274]","[3.085]"
"[-21.833,-0.885,48.769,-0.506]","[3.085]"
"[-21.835,-1.265,48.768,-0.747]","[3.085]"
"[-21.838,-1.610,48.767,-0.916]","[3.085]"
"[-21.841,-1.867,48.764,-1.084]","[3.085]"
"[-21.845,-2.082,48.762,-1.182]","[3.085]"
"[-21.850,-2.210,48.760,-1.272]","[3.085]"
"[-21.854,-2.294,48.757,-1.301]","[3.085]"
"[-21.859,-2.299,48.755,-1.315]","[3.085]"
"[-21.863,-2.264,48.752,-1.282]","[3.085]"
"[-21.868,-2.163,48.749,-1.231]","[3.085]"
"[-21.872,-2.028,48.747,-1.148]","[3.085]"
"[-21.876,-1.846,48.745,-1.044]","[3.085]"
"[-21.879,-1.638,48.743,-0.926]","[3.085]"
"[-21.883,-1.404,48.741,-0.786]","[3.085]"
"[-21.885,-1.152,48.740,-0.650]","[3.085]"
"[-21.887,-0.895,48.738,-0.492]","[3.085]"
"[-21.889,-0.628,48.738,-0.354]","[3.085]"
"[-21.890,-0.375,48.737,-0.193]","[3.085]"
"[-10.068,7.698,53.773,1.595]","[1.240]"
"[-10.055,4.995,53.775,1.211]","[1.240]"
"[-10.048,2.494,53.777,0.483]","[1.240]"
"[-10.045,0.029,53.778,-0.015]","[1.240]"
"[-10.048,-2.212,53.777,-0.503]","[1.240]"
"[-10.054,-4.246,53.775,-1.080]","[1.240]"
"[-10.065,-6.068,53.773,-1.299]","[1.240]"
"[-10.078,-7.542,53.770,-1.912]","[1.240]"
"[-10.095,-8.845,53.766,-1.867]","[1.240]"
"[-10.113,-9.702,53.762,-2.467]","[1.240]"
"[-10.134,-10.444,53.757,-2.192]","[1.240]"
"[-10.155,-10.691,53.752,-2.729]","[1.240]"
"[-10.176,-10.885,53.747,-2.280]","[1.240]"
"[-10.198,-10.584,53.742,-2.710]","[1.240]"
"[-10.219,-10.288,53.737,-2.158]","[1.240]"
"[-10.239,-9.545,53.733,-2.443]","[1.240]"
"[-10.257,-8.850,53.728,-1.865]","[1.240]"
"[-10.274,-7.795,53.724,-1.984]","[1.240]"
"[-10.289,-6.815,53.721,-1.452]","[1.240]"
"[-10.301,-5.591,53.718,-1.397]","[1.240]"
"[-10.311,-4.449,53.716,-0.972]","[1.240]"
"[-10.319,-3.193,53.714,-0.754]","[1.240]"
"[-10.324,-2.007,53.713,-0.476]","[1.240]"
"[-10.327,-0.840,53.712,-0.122]","[1.240]"
"[-10.328,0.281,53.712,-0.012]","[1.240]"
"[-10.326,1.263,53.712,0.440]","[1.240]"
"[-10.323,2.232,53.713,0.385]","[1.240]"
"[-10.318,2.964,53.714,0.888]","[1.240]"
"[-10.311,3.718,53.716,0.692]","[1.240]"
"[-10.303,4.168,53.718,1.194]","[1.240]"
"[-10.295,4.669,53.720,0.896]","[1.240]"
"[-10.285,4.838,53.722,1.348]","[1.240]"
"[-10.275,5.074,53.724,0.996]","[1.240]"
"[-10.265,4.987,53.727,1.354]","[1.240]"
"[-10.256,4.971,53.729,1.001]","[1.240]"
"[-10.246,4.675,53.731,1.230]","[1.240]"
"[-10.237,4.440,53.733,0.925]","[1.240]"
"[-10.229,3.994,53.735,1.007]","[1.240]"
"[-10.221,3.587,53.737,0.788]","[1.240]"
"[-10.214,3.056,53.739,0.717]","[1.240]"
"[-14.092,12.304,52.544,4.162]","[1.847]"
"[-14.070,9.467,52.551,2.949]","[1.847]"
"[-14.054,6.452,52.556,2.212]","[1.847]"
"[-14.044,3.667,52.559,1.028]","[1.847]"
"[-14.040,0.835,52.561,0.341]","[1.847]"
"[-14.041,-1.653,52.560,-0.709]","[1.847]"
"[-14.047,-4.070,52.558,-1.300]","[1.847]"
"[-14.057,-6.080,52.555,-2.138]","[1.847]"
"[-14.071,-7.920,52.550,-2.602]","[1.847]"
"[-14.088,-9.339,52.544,-3.176]","[1.847]"
"[-14.108,-10.513,52.537,-3.499]","[1.847]"
"[-14.130,-11.299,52.530,-3.786]","[1.847]"
"[-14.153,-11.791,52.522,-3.964]","[1.847]"
"[-14.177,-11.965,52.514,-3.970]","[1.847]"
"[-14.201,-11.825,52.506,-4.013]","[1.847]"
"[-14.224,-11.459,52.498,-3.770]","[1.847]"
"[-14.247,-10.785,52.491,-3.694]","[1.847]"
"[-14.267,-9.989,52.484,-3.254]","[1.847]"
"[-14.286,-8.916,52.478,-3.085]","[1.847]"
"[-14.303,-7.824,52.472,-2.513]","[1.847]"
"[-14.318,-6.503,52.467,-2.278]","[1.847]"
"[-14.329,-5.255,52.463,-1.644]","[1.847]"
"[-14.338,-3.840,52.460,-1.373]","[1.847]"
"[-14.345,-2.569,52.458,-0.745]","[1.847]"
"[-14.349,-1.201,52.457,-0.465]","[1.847]"
"[-14.350,-0.024,52.457,0.095]","[1.847]"
"[-14.349,1.180,52.457,0.362]","[1.847]"
"[-14.346,2.172,52.458,0.809]","[1.847]"
"[-14.340,3.124,52.460,1.044]","[1.847]"
"[-14.334,3.870,52.462,1.347]","[1.847]"
"[-14.325,4.518,52.465,1.539]","[1.847]"
"[-14.316,4.986,52.468,1.687]","[1.847]"
"[-14.306,5.312,52.472,1.827]","[1.847]"
"[-14.295,5.502,52.476,1.824]","[1.847]"
"[-14.284,5.520,52.479,1.913]","[1.847]"
"[-14.273,5.453,52.483,1.778]","[1.847]"
"[-14.262,5.204,52.486,1.816]","[1.847]"
"[-14.252,4.923,52.490,1.578]","[1.847]"
"[-14.243,4.465,52.493,1.570]","[1.847]"
"[-14.234,4.026,52.496,1.266]","[1.847]"
"[-11.292,5.374,53.450,1.635]","[1.396]"
"[-11.282,5.099,53.453,1.077]","[1.396]"
"[-11.272,4.484,53.455,1.391]","[1.396]"
"[-11.264,4.051,53.457,0.822]","[1.396]"
"[-11.257,3.321,53.459,1.052]","[1.396]"
"[-11.251,2.787,53.461,0.539]","[1.396]"
"[-11.246,2.028,53.462,0.658]","[1.396]"
"[-11.243,1.449,53.463,0.258]","[1.396]"
"[-11.240,0.738,53.463,0.251]","[1.396]"
"[-11.240,0.167,53.464,0.004]","[1.396]"
"[-11.240,-0.433,53.463,-0.129]","[1.396]"
"[-11.241,-0.951,53.463,-0.206]","[1.396]"
"[-11.244,-1.398,53.463,-0.451]","[1.396]"
"[-11.247,-1.828,53.462,-0.362]","[1.396]"
"[-11.251,-2.098,53.461,-0.693]","[1.396]"
"[-11.256,-2.418,53.459,-0.460]","[1.396]"
"[-11.261,-2.509,53.458,-0.840]","[1.396]"
"[-11.266,-2.707,53.457,-0.502]","[1.396]"
"[-11.271,-2.635,53.455,-0.891]","[1.396]"
"[-11.277,-2.710,53.454,-0.495]","[1.396]"
"[-11.282,-2.505,53.453,-0.849]","[1.396]"
"[-11.287,-2.466,53.451,-0.449]","[1.396]"
"[-11.292,-2.167,53.450,-0.730]","[1.396]"
"[-11.296,-2.030,53.449,-0.375]","[1.396]"
"[-11.300,-1.681,53.448,-0.554]","[1.396]"
"[-11.303,-1.467,53.447,-0.285]","[1.396]"
"[-11.306,-1.111,53.446,-0.342]","[1.396]"
"[-11.308,-0.846,53.446,-0.190]","[1.396]"
"[-11.309,-0.520,53.446,-0.121]","[1.396]"
"[-11.310,-0.230,53.445,-0.097]","[1.396]"
"[-11.310,0.037,53.445,0.089]","[1.396]"
"[-11.310,0.327,53.445,-0.013]","[1.396]"
"[-11.309,0.515,53.446,0.268]","[1.396]"
"[-11.308,0.782,53.446,0.057]","[1.396]"
"[-11.306,0.882,53.446,0.401]","[1.396]"
"[-11.305,1.107,53.447,0.111]","[1.396]"
"[-11.302,1.122,53.447,0.481]","[1.396]"
"[-11.300,1.292,53.448,0.150]","[1.396]"
"[-11.298,1.232,53.449,0.506]","[1.396]"
"[-11.295,1.338,53.449,0.174]","[1.396]"
"[25.971,-39.500,45.640,30.049]","[-4.142]"
"[25.886,-45.382,45.704,33.623]","[-4.142]"
"[25.792,-49.152,45.774,36.611]","[-4.142]"
"[25.691,-52.026,45.849,37.951]","[-4.142]"
"[25.586,-52.907,45.925,38.676]","[-4.142]"
"[25.480,-52.925,46.002,38.014]","[-4.142]"
"[25.376,-51.219,46.077,36.784]","[-4.142]"
"[25.276,-48.774,46.148,34.514]","[-4.142]"
"[25.182,-44.984,46.214,31.768]","[-4.142]"
"[25.096,-40.646,46.274,28.367]","[-4.142]"
"[25.020,-35.411,46.327,24.600]","[-4.142]"
"[24.955,-29.854,46.372,20.567]","[-4.142]"
"[24.901,-23.869,46.409,16.276]","[-4.142]"
"[24.860,-17.790,46.438,12.076]","[-4.142]"
"[24.830,-11.731,46.457,7.718]","[-4.142]"
"[24.813,-5.782,46.469,3.757]","[-4.142]"
"[24.807,-0.239,46.472,-0.281]","[-4.142]"
"[24.811,5.035,46.468,-3.682]","[-4.142]"
"[24.826,9.604,46.458,-7.095]","[-4.142]"
"[24.850,13.806,46.441,-9.710]","[-4.142]"
"[24.881,17.104,46.419,-12.290]","[-4.142]"
"[24.918,19.998,46.393,-13.988]","[-4.142]"
"[24.959,21.896,46.363,-15.626]","[-4.142]"
"[25.005,23.408,46.331,-16.374]","[-4.142]"
"[25.052,23.930,46.297,-17.054]","[-4.142]"
"[25.100,24.131,46.264,-16.907]","[-4.142]"
"[25.148,23.428,46.230,-16.703]","[-4.142]"
"[25.194,22.499,46.197,-15.790]","[-4.142]"
"[25.237,20.815,46.167,-14.847]","[-4.142]"
"[25.277,19.017,46.139,-13.352]","[-4.142]"
"[25.313,16.650,46.113,-11.863]","[-4.142]"
"[25.344,14.283,46.091,-10.005]","[-4.142]"
"[25.369,11.549,46.073,-8.190]","[-4.142]"
"[25.390,8.919,46.059,-6.192]","[-4.142]"
"[25.405,6.123,46.048,-4.271]","[-4.142]"
"[25.415,3.513,46.042,-2.342]","[-4.142]"
